id,experiment_id,result_type,result_value,context,created,updated
4.161999999999999886e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.163000000000000114e+02,1.499964999999999993e+00,4.861605999999999918e-06
4.164000000000000341e+02,1.499964999999999993e+00,4.863484999999999904e-06
4.165000000000000000e+02,1.499964999999999993e+00,4.855029999999999661e-06
4.166000000000000227e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.166999999999999886e+02,1.499964999999999993e+00,4.857849000000000184e-06
4.168000000000000114e+02,1.499964999999999993e+00,4.850333000000000238e-06
4.169000000000000341e+02,1.499964999999999993e+00,4.853150999999999674e-06
4.170000000000000000e+02,1.499964999999999993e+00,4.846575000000000264e-06
4.171000000000000227e+02,1.499964999999999993e+00,4.853150999999999674e-06
4.171999999999999886e+02,1.499964999999999993e+00,4.847513999999999714e-06
4.173000000000000114e+02,1.499964999999999993e+00,4.841877999999999994e-06
4.174000000000000341e+02,1.499964999999999993e+00,4.847513999999999714e-06
4.175000000000000000e+02,1.499964999999999993e+00,4.851271999999999688e-06
4.176000000000000227e+02,1.499964999999999993e+00,4.849392999999999701e-06
4.176999999999999886e+02,1.499964999999999993e+00,4.852212000000000224e-06
4.178000000000000114e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.179000000000000341e+02,1.499964999999999993e+00,4.848454000000000251e-06
4.180000000000000000e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.181000000000000227e+02,1.499964999999999993e+00,4.848454000000000251e-06
4.181999999999999886e+02,1.499964999999999993e+00,4.839059999999999710e-06
4.183000000000000114e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.184000000000000341e+02,1.499964999999999993e+00,4.835301999999999737e-06
4.185000000000000000e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.186000000000000227e+02,1.499964999999999993e+00,4.845635999999999967e-06
4.186999999999999886e+02,1.499964999999999993e+00,4.849392999999999701e-06
4.188000000000000114e+02,1.499964999999999993e+00,4.839059999999999710e-06
4.189000000000000341e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.190000000000000000e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.191000000000000227e+02,1.499964999999999993e+00,4.824967999999999507e-06
4.191999999999999886e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.193000000000000114e+02,1.499964999999999993e+00,4.850333000000000238e-06
4.194000000000000341e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.195000000000000000e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.196000000000000227e+02,1.499964999999999993e+00,4.836241000000000034e-06
4.196999999999999886e+02,1.499964999999999993e+00,4.833422999999999751e-06
4.198000000000000114e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.199000000000000341e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.200000000000000000e+02,1.499964999999999993e+00,4.842817000000000291e-06
4.201000000000000227e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.201999999999999886e+02,1.499964999999999993e+00,4.833422999999999751e-06
4.203000000000000114e+02,1.499964999999999993e+00,4.842817000000000291e-06
4.204000000000000341e+02,1.499964999999999993e+00,4.835301999999999737e-06
4.205000000000000000e+02,1.499964999999999993e+00,4.841877999999999994e-06
4.206000000000000227e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.206999999999999886e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.208000000000000114e+02,1.499964999999999993e+00,4.835301999999999737e-06
4.209000000000000341e+02,1.499964999999999993e+00,4.827785999999999791e-06
4.210000000000000000e+02,1.499964999999999993e+00,4.824967999999999507e-06
4.211000000000000227e+02,1.499964999999999993e+00,4.824029000000000057e-06
4.211999999999999886e+02,1.499964999999999993e+00,4.836241000000000034e-06
4.213000000000000114e+02,1.499964999999999993e+00,4.839059999999999710e-06
4.214000000000000341e+02,1.499964999999999993e+00,4.832484000000000301e-06
4.215000000000000000e+02,1.499964999999999993e+00,4.835301999999999737e-06
4.216000000000000227e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.216999999999999886e+02,1.499964999999999993e+00,4.858787999999999634e-06
4.218000000000000114e+02,1.499964999999999993e+00,4.836241000000000034e-06
4.219000000000000341e+02,1.499964999999999993e+00,4.836241000000000034e-06
4.220000000000000000e+02,1.499964999999999993e+00,4.837180999999999724e-06
4.221000000000000227e+02,1.499964999999999993e+00,4.836241000000000034e-06
4.221999999999999886e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.223000000000000114e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.224000000000000341e+02,1.499964999999999993e+00,4.841877999999999994e-06
4.225000000000000000e+02,1.499964999999999993e+00,4.824029000000000057e-06
4.226000000000000227e+02,1.499964999999999993e+00,4.833422999999999751e-06
4.226999999999999886e+02,1.499964999999999993e+00,4.832484000000000301e-06
4.228000000000000114e+02,1.499964999999999993e+00,4.826846999999999494e-06
4.229000000000000341e+02,1.499964999999999993e+00,4.832484000000000301e-06
4.230000000000000000e+02,1.499964999999999993e+00,4.846575000000000264e-06
4.231000000000000227e+02,1.499964999999999993e+00,4.827785999999999791e-06
4.231999999999999886e+02,1.499964999999999993e+00,4.818392000000000097e-06
4.233000000000000114e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.234000000000000341e+02,1.499964999999999993e+00,4.839999000000000007e-06
4.235000000000000000e+02,1.499964999999999993e+00,4.829664999999999777e-06
4.236000000000000227e+02,1.499964999999999993e+00,4.835301999999999737e-06
4.236999999999999886e+02,1.499964999999999993e+00,4.834362000000000048e-06
4.238000000000000114e+02,1.499964999999999993e+00,4.827785999999999791e-06
4.239000000000000341e+02,1.499964999999999993e+00,4.828725999999999480e-06
4.240000000000000000e+02,1.499964999999999993e+00,4.835301999999999737e-06
4.241000000000000227e+02,1.499964999999999993e+00,4.828725999999999480e-06
4.241999999999999886e+02,1.499964999999999993e+00,4.828725999999999480e-06
4.243000000000000114e+02,1.499964999999999993e+00,4.837180999999999724e-06
4.244000000000000341e+02,1.499964999999999993e+00,4.836241000000000034e-06
4.245000000000000000e+02,1.499964999999999993e+00,4.837180999999999724e-06
4.246000000000000227e+02,1.499964999999999993e+00,4.832484000000000301e-06
4.246999999999999886e+02,1.499964999999999993e+00,4.838120000000000021e-06
4.248000000000000114e+02,1.499964999999999993e+00,4.810876000000000151e-06
4.249000000000000341e+02,1.499964999999999993e+00,4.840938000000000305e-06
4.250000000000000000e+02,1.499964999999999993e+00,4.812755000000000138e-06
4.251000000000000227e+02,1.499964999999999993e+00,4.825908000000000044e-06
4.251999999999999886e+02,1.499964999999999993e+00,4.826846999999999494e-06
4.253000000000000114e+02,1.499964999999999993e+00,4.827785999999999791e-06
4.254000000000000341e+02,1.499964999999999993e+00,4.824029000000000057e-06
4.255000000000000000e+02,1.499964999999999993e+00,4.825908000000000044e-06
4.256000000000000227e+02,1.499964999999999993e+00,4.816513000000000111e-06
4.256999999999999886e+02,1.499964999999999993e+00,4.827785999999999791e-06
4.258000000000000114e+02,1.499964999999999993e+00,4.817451999999999561e-06
4.259000000000000341e+02,1.499964999999999993e+00,4.805239999999999584e-06
4.260000000000000000e+02,1.499964999999999993e+00,4.829664999999999777e-06
4.261000000000000227e+02,1.499964999999999993e+00,4.824029000000000057e-06
4.261999999999999886e+02,1.499964999999999993e+00,4.817451999999999561e-06
4.263000000000000114e+02,1.499964999999999993e+00,4.829664999999999777e-06
4.264000000000000341e+02,1.499964999999999993e+00,4.820271000000000084e-06
4.265000000000000000e+02,1.499964999999999993e+00,4.818392000000000097e-06
4.266000000000000227e+02,1.499964999999999993e+00,4.826846999999999494e-06
4.266999999999999886e+02,1.499964999999999993e+00,4.821209999999999534e-06
4.268000000000000114e+02,1.499964999999999993e+00,4.818392000000000097e-06
4.269000000000000341e+02,1.499964999999999993e+00,4.823088999999999521e-06
4.270000000000000000e+02,1.499964999999999993e+00,4.830605000000000314e-06
4.271000000000000227e+02,1.499964999999999993e+00,4.811815999999999840e-06
4.271999999999999886e+02,1.499964999999999993e+00,4.825908000000000044e-06
4.273000000000000114e+02,1.499964999999999993e+00,4.830605000000000314e-06
4.274000000000000341e+02,1.499964999999999993e+00,4.805239999999999584e-06
4.275000000000000000e+02,1.499964999999999993e+00,4.827785999999999791e-06
4.276000000000000227e+02,1.499964999999999993e+00,4.815572999999999574e-06
4.276999999999999886e+02,1.499964999999999993e+00,4.824029000000000057e-06
4.278000000000000114e+02,1.499964999999999993e+00,4.816513000000000111e-06
4.279000000000000341e+02,1.499964999999999993e+00,4.831543999999999764e-06
4.280000000000000000e+02,1.499964999999999993e+00,4.813694999999999827e-06
4.281000000000000227e+02,1.499964999999999993e+00,4.810876000000000151e-06
4.281999999999999886e+02,1.499964999999999993e+00,4.809936999999999854e-06
4.283000000000000114e+02,1.499964999999999993e+00,4.810876000000000151e-06
4.284000000000000341e+02,1.499964999999999993e+00,4.819330999999999547e-06
4.285000000000000000e+02,1.499964999999999993e+00,4.816513000000000111e-06
4.286000000000000227e+02,1.499964999999999993e+00,4.815572999999999574e-06
4.286999999999999886e+02,1.499964999999999993e+00,4.817451999999999561e-06
4.288000000000000114e+02,1.499964999999999993e+00,4.811815999999999840e-06
4.289000000000000341e+02,1.499964999999999993e+00,4.824967999999999507e-06
4.290000000000000000e+02,1.499964999999999993e+00,4.816513000000000111e-06
4.291000000000000227e+02,1.499964999999999993e+00,4.823088999999999521e-06
4.291999999999999886e+02,1.499964999999999993e+00,4.811815999999999840e-06
4.293000000000000114e+02,1.499964999999999993e+00,4.813694999999999827e-06
4.294000000000000341e+02,1.499964999999999993e+00,4.812755000000000138e-06
4.295000000000000000e+02,1.499964999999999993e+00,4.807118999999999570e-06
4.296000000000000227e+02,1.499964999999999993e+00,4.828725999999999480e-06
4.296999999999999886e+02,1.499964999999999993e+00,4.801481999999999610e-06
4.298000000000000114e+02,1.499964999999999993e+00,4.808997000000000164e-06
4.299000000000000341e+02,1.499964999999999993e+00,4.818392000000000097e-06
4.300000000000000000e+02,1.499964999999999993e+00,4.809936999999999854e-06
4.301000000000000227e+02,1.499964999999999993e+00,4.818392000000000097e-06
4.301999999999999886e+02,1.499964999999999993e+00,4.816513000000000111e-06
4.303000000000000114e+02,1.499964999999999993e+00,4.812755000000000138e-06
4.304000000000000341e+02,1.499964999999999993e+00,4.817451999999999561e-06
4.305000000000000000e+02,1.499964999999999993e+00,4.808997000000000164e-06
4.306000000000000227e+02,1.499964999999999993e+00,4.814634000000000124e-06
4.306999999999999886e+02,1.499964999999999993e+00,4.808997000000000164e-06
4.308000000000000114e+02,1.499964999999999993e+00,4.811815999999999840e-06
4.309000000000000341e+02,1.499964999999999993e+00,4.815572999999999574e-06
4.310000000000000000e+02,1.499964999999999993e+00,4.821209999999999534e-06
4.311000000000000227e+02,1.499964999999999993e+00,4.815572999999999574e-06
4.311999999999999886e+02,1.499964999999999993e+00,4.817451999999999561e-06
4.313000000000000114e+02,1.499964999999999993e+00,4.813694999999999827e-06
4.314000000000000341e+02,1.499964999999999993e+00,4.811815999999999840e-06
4.315000000000000000e+02,1.499964999999999993e+00,4.807118999999999570e-06
4.316000000000000227e+02,1.499964999999999993e+00,4.818392000000000097e-06
4.316999999999999886e+02,1.499964999999999993e+00,4.808997000000000164e-06
4.318000000000000114e+02,1.499964999999999993e+00,4.807118999999999570e-06
4.319000000000000341e+02,1.499964999999999993e+00,4.814634000000000124e-06
4.320000000000000000e+02,1.499964999999999993e+00,4.799602999999999624e-06
4.321000000000000227e+02,1.499964999999999993e+00,4.808997000000000164e-06
4.321999999999999886e+02,1.499964999999999993e+00,4.804299999999999894e-06
4.323000000000000114e+02,1.499964999999999993e+00,4.806178999999999881e-06
4.324000000000000341e+02,1.499964999999999993e+00,4.802420999999999908e-06
4.325000000000000000e+02,1.499964999999999993e+00,4.815572999999999574e-06
4.326000000000000227e+02,1.499964999999999993e+00,4.803360999999999597e-06
4.326999999999999886e+02,1.499964999999999993e+00,4.807118999999999570e-06
4.328000000000000114e+02,1.499964999999999993e+00,4.801481999999999610e-06
4.329000000000000341e+02,1.499964999999999993e+00,4.806178999999999881e-06
4.330000000000000000e+02,1.499964999999999993e+00,4.799602999999999624e-06
4.331000000000000227e+02,1.499964999999999993e+00,4.800543000000000160e-06
4.331999999999999886e+02,1.499964999999999993e+00,4.791148000000000227e-06
4.333000000000000114e+02,1.499964999999999993e+00,4.797723999999999637e-06
4.334000000000000341e+02,1.499964999999999993e+00,4.808057999999999867e-06
4.335000000000000000e+02,1.499964999999999993e+00,4.796785000000000187e-06
4.336000000000000227e+02,1.499964999999999993e+00,4.809936999999999854e-06
4.336999999999999886e+02,1.499964999999999993e+00,4.796785000000000187e-06
4.338000000000000114e+02,1.499964999999999993e+00,4.810876000000000151e-06
4.339000000000000341e+02,1.499964999999999993e+00,4.803360999999999597e-06
4.340000000000000000e+02,1.499964999999999993e+00,4.802420999999999908e-06
4.341000000000000227e+02,1.499964999999999993e+00,4.810876000000000151e-06
4.341999999999999886e+02,1.499964999999999993e+00,4.784571999999999970e-06
4.343000000000000114e+02,1.499964999999999993e+00,4.797723999999999637e-06
4.344000000000000341e+02,1.499964999999999993e+00,4.779874999999999700e-06
4.345000000000000000e+02,1.499964999999999993e+00,4.786450999999999957e-06
4.346000000000000227e+02,1.499964999999999993e+00,4.803360999999999597e-06
4.346999999999999886e+02,1.499964999999999993e+00,4.814634000000000124e-06
4.348000000000000114e+02,1.499964999999999993e+00,4.798664000000000174e-06
4.349000000000000341e+02,1.499964999999999993e+00,4.787390000000000254e-06
4.350000000000000000e+02,1.499964999999999993e+00,4.794906000000000201e-06
4.351000000000000227e+02,1.499964999999999993e+00,4.797723999999999637e-06
4.351999999999999886e+02,1.499964999999999993e+00,4.801481999999999610e-06
4.353000000000000114e+02,1.499964999999999993e+00,4.801481999999999610e-06
4.354000000000000341e+02,1.499964999999999993e+00,4.799602999999999624e-06
4.355000000000000000e+02,1.499964999999999993e+00,4.795844999999999651e-06
4.356000000000000227e+02,1.499964999999999993e+00,4.792087999999999917e-06
4.356999999999999886e+02,1.499964999999999993e+00,4.792087999999999917e-06
4.358000000000000114e+02,1.499964999999999993e+00,4.796785000000000187e-06
4.359000000000000341e+02,1.499964999999999993e+00,4.793966999999999903e-06
4.360000000000000000e+02,1.499964999999999993e+00,4.793966999999999903e-06
4.361000000000000227e+02,1.499964999999999993e+00,4.805239999999999584e-06
4.361999999999999886e+02,1.499964999999999993e+00,4.797723999999999637e-06
4.363000000000000114e+02,1.499964999999999993e+00,4.796785000000000187e-06
4.364000000000000341e+02,1.499964999999999993e+00,4.797723999999999637e-06
4.365000000000000000e+02,1.499964999999999993e+00,4.789269000000000241e-06
4.366000000000000227e+02,1.499964999999999993e+00,4.802420999999999908e-06
4.366999999999999886e+02,1.499964999999999993e+00,4.795844999999999651e-06
4.368000000000000114e+02,1.499964999999999993e+00,4.793027000000000214e-06
4.369000000000000341e+02,1.499964999999999993e+00,4.790208999999999930e-06
4.370000000000000000e+02,1.499964999999999993e+00,4.788329999999999944e-06
4.371000000000000227e+02,1.499964999999999993e+00,4.788329999999999944e-06
4.371999999999999886e+02,1.499964999999999993e+00,4.801481999999999610e-06
4.373000000000000114e+02,1.499964999999999993e+00,4.794906000000000201e-06
